Participant_Info_Consent.block_1/Consent,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,dissent.started,dissent.stopped,Exclusion_Criteria_1.block_1/Mental_health_conditions,exclusion.started,exclusion.stopped,GroupAllocation.started,GroupAllocation.stopped,group,survey_demographics_IU.block_1/Sex,survey_demographics_IU.block_1/Age,survey_demographics_IU.block_1/Education,survey_demographics_IU.block_1/Ethnicity,survey_demographics_IU.block_1/Politics,survey_demographics_IU.block_1/IU_scale.q1,survey_demographics_IU.block_1/IU_scale.q2,survey_demographics_IU.block_1/IU_scale.q3,survey_demographics_IU.block_1/IU_scale.q4,survey_demographics_IU.block_1/IU_scale.q5,survey_demographics_IU.block_1/IU_scale.q6,survey_demographics_IU.block_1/IU_scale.q7,survey_demographics_IU.block_1/IU_scale.q8,survey_demographics_IU.block_1/IU_scale.q9,survey_demographics_IU.block_1/IU_scale.q10,survey_demographics_IU.block_1/IU_scale.q11,survey_demographics_IU.block_1/IU_scale.q12,Instructions.started,Instructions.stopped,Example.started,Example.stopped,Trials.started,Trials.stopped,Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,Feedback.started,Feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows,Scenarios.block_1/Expert Panel,Scenarios.block_1/Team Tension,Scenarios.block_1/Networking Gaffe,Scenarios.block_1/Viral Oversight,Scenarios.block_1/question16,ProgressBar.started,ProgressBar.stopped,feedback_14.started,feedback_14.stopped,press_spacebar.keys,press_spacebar.rt,press_spacebar.duration,show_feedback_low.thisRepN,show_feedback_low.thisTrialN,show_feedback_low.thisN,show_feedback_low.thisIndex,show_feedback_low.ran,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_1,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_2,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_3,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_4,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_5,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_6,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_7,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_8,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_9,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_10,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_11,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_12,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_13,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_14,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_15,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_16,ETMS_survey_end.block_1/Epistemic Trust Mistrust.Row 17,ETMS_survey_end.block_1/Epistemic Trust Mistrust.Row 18,ETMS_survey_end.block_1/Feedback check.Q1,ETMS_survey_end.block_1/Feedback check.Q2,ETMS_survey_end.block_1/Feedback check.Q3,ETMS_survey_end.block_1/StudyPurpose,ETMS_survey_end.block_1/WereYouEvaluated,ETMS_survey_end.block_1/Feedback_interpretation,ETMS_survey_end.block_1/Suspicious,ETMS_survey_end.block_1/Disclosure,ETMS_survey_end.block_1/Data use,End.started,End.stopped
,{{PROLIFIC_ID}},0,2026-09-07_00h49.11.529,Reading the Room,2026.1.3,Win32,59.88023952,5d352f8bb02857001963539a,6a8d07dd262e1077153a9ddf,6a9dfbd32e556e27bd5b75e2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,170.6089,173.2905,1,2682,-0.378703683,0.234259252,1,0,0,one_red_dot,173.291,174.2895,0,4,4,4,1,number,images/1greenCross.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},0,2026-09-07_00h49.11.529,Reading the Room,2026.1.3,Win32,59.88023952,5d352f8bb02857001963539a,6a8d07dd262e1077153a9ddf,6a9dfbd32e556e27bd5b75e2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,174.2902,176.0052,1,1715,-0.095370328,0.195370356,1,0,0,two_yellow_triangles,176.0053,177.0047,0,5,5,23,1,number,images/2greenTriangles.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},0,2026-09-07_00h49.11.529,Reading the Room,2026.1.3,Win32,59.88023952,5d352f8bb02857001963539a,6a8d07dd262e1077153a9ddf,6a9dfbd32e556e27bd5b75e2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,177.0055,178.7715,1,1766,-0.10555557,0.189814815,1,0,0,two_yellow_triangles,178.7716,179.7704,0,6,6,26,1,number,images/2redStars.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},0,2026-09-07_00h49.11.529,Reading the Room,2026.1.3,Win32,59.88023952,5d352f8bb02857001963539a,6a8d07dd262e1077153a9ddf,6a9dfbd32e556e27bd5b75e2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,64:128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},0,2026-09-07_00h49.11.529,Reading the Room,2026.1.3,Win32,59.88023952,5d352f8bb02857001963539a,6a8d07dd262e1077153a9ddf,6a9dfbd32e556e27bd5b75e2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,179.7845,181.4863,0,1702,0.424074102,0.24537037,1,0,0,four_blue_stars,181.4873,182.4861,0,0,0,53,1,colour,images/4greenDots.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},0,2026-09-07_00h49.11.529,Reading the Room,2026.1.3,Win32,59.88023952,5d352f8bb02857001963539a,6a8d07dd262e1077153a9ddf,6a9dfbd32e556e27bd5b75e2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,182.4867,184.3901,1,1904,0.158333319,0.277777778,1,0,0,three_green_crosses,184.3914,185.3851,0,1,1,20,1,colour,images/2greenCrosses.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},0,2026-09-07_00h49.11.529,Reading the Room,2026.1.3,Win32,59.88023952,5d352f8bb02857001963539a,6a8d07dd262e1077153a9ddf,6a9dfbd32e556e27bd5b75e2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,185.3873,187.3339,1,1947,0.40370376,0.307407397,1,0,0,four_blue_stars,187.3344,188.334,0,2,2,48,1,colour,images/4blueCrosses.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},0,2026-09-07_00h49.11.529,Reading the Room,2026.1.3,Win32,59.88023952,5d352f8bb02857001963539a,6a8d07dd262e1077153a9ddf,6a9dfbd32e556e27bd5b75e2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,188.3357,190.2562,1,1921,0.12962963,0.2462963,1,0,0,three_green_crosses,190.2563,191.2491,0,3,3,55,1,colour,images/4greenTriangles.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},0,2026-09-07_00h49.11.529,Reading the Room,2026.1.3,Win32,59.88023952,5d352f8bb02857001963539a,6a8d07dd262e1077153a9ddf,6a9dfbd32e556e27bd5b75e2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,191.2511,192.8889,1,1638,-0.383333312,0.206481474,1,0,0,one_red_dot,192.8893,193.8814,0,4,4,41,1,colour,images/3redDots.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,{{PROLIFIC_ID}},0,2026-09-07_00h49.11.529,Reading the Room,2026.1.3,Win32,59.88023952,5d352f8bb02857001963539a,6a8d07dd262e1077153a9ddf,6a9dfbd32e556e27bd5b75e2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,193.8834,195.9299,1,2047,0.324074074,0.192592586,1,0,0,four_blue_stars,195.9305,196.9302,0,5,5,33,1,colour,images/3blueDots.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
